year,month,day,event,isHoliday
1403,10,15,کشته شدن منصور ستاری از فرماندهان نیروی هوایی ارتش جمهوری اسلامی ایران,0
1403,10,16,زادروز شاه جهان پنجمین امپراتور سلسله گورکانیان هند,0
1403,10,17,اعدام بابک خرمدین به دست معتصم,0
1403,10,17,زادروز جبران خلیل جبران نویسندهٔ سرشناس آمریکایی لبنانی‌الاصل,0
1403,10,17,درگذشت لوئی بریل ابداع کننده خط بریل,0
1403,10,18,درگذشت نیکولا تسلا ,0
1403,10,19,زادروز استیون هاوکینگ فیزیکدان و کیهان‌شناس بریتانیایی,0
1403,10,19,درگذشت گالیلئو گالیله دانشمند و مخترع سرشناس ایتالیائی,0
1403,10,20,سالروز قتل امیرکبیر به دستور ناصرالدین شاه قاجار,0
1403,10,20,زادروز سیمون دو بووار فیلسوف و نویسندهٔ فمینیست فرانسوی,0
1403,10,20,درگذشت جیمز مک‌گیل بیوکنن اقتصاددان آمریکایی,0
1403,10,21,ولادت امام محمد تقی علیه السلام,0
1403,10,21,درگذشت گابریلا میسترال شاعر,0
1403,10,22,درگذشت کارل دیوید آندرسون فیزیکدان آمریکایی,0
1403,10,22,زادروز محسن هشترودی ریاضی‌دان,0
1403,10,23,دی به دین روز,0
1403,10,23,زادروز جک لندن نویسنده آمریکایی,0
1403,10,24,ولادت امام علی علیه السلام و روز پدر,0
1403,10,24,زادروز ویلهلم وین فیزیکدان آلمانی,0
1403,10,25,زادروز آلبرت شوایتسر پزشک و موسیقیدان آلمانی,0
1403,10,25,درگذشت ادموند هالی منجم,0
1403,10,26,وفات حضرت زینب سلام الله علیها,0
1403,10,26,موزه بریتانیا در لندن برای بازدید عموم گشایش یافت,0
1403,10,26,نخستین مکالمه تلفنی میان نیویورک و سانفرانسیسکو برقرار شد.,0
1403,10,26,ویکی‌پدیای انگلیسی بزرگترین و قدیمی‌ترین نسخه دانشنامه ویکی‌پدیا آغاز به کار کرد.,0
1403,10,27,اجرای توافق نامه‌ی برجام,0
1403,10,27,درگذشت آرتورو توسکانینی  آهنگساز و موسیقی‌دان و رهبر ارکستر ایتالیایی.,0
1403,10,29,زادروز یوایچیرو نامبو فیزیکدان ژاپنی-آمریکایی,0
1403,10,29,درگذشت رودیارد کیپلینگ نویسنده و رمان‌نویس اهل کشور انگلستان با اصلیت هندی,0
1403,10,30,برای اولین بار,0
1403,10,30,درگذشت اشو عارف,0
1403,11,1,زادروز فردوسی,0
1403,11,1,کشف اشعه ایکس توسط ویلهلم کنراد رونتگن فیزیکدان آلمانی.,0
1403,11,1,زادروز یوهانس ویلهلم ینسن نویسنده دانمارکی,0
1403,11,2,بهمن روز,0
1403,11,2,درگذشت جرج اورول,0
1403,11,3,زادروز لو لانداو فیزیکدان اهل شوروی,0
1403,11,4,زادروز درک والکوت شاعر و نمایشنامه نویس انگلیسی,0
1403,11,4,درگذشت سالوادور دالی,0
1403,11,5,جشن نوسره,0
1403,11,6,شهادت امام موسی کاظم علیه السلام,0
1403,11,6,زادروز رابرت بویل,0
1403,11,7,درگذشت ادوارد جنر,0
1403,11,7,درگذشت نیکلاوس اتو,0
1403,11,8,مبعث  رسول اکرم,0
1403,11,8,زادروز ولفگانگ آمادئوس موتسارت,0
1403,11,8,درگذشت یوهان گوتلیب فیشته,0
1403,11,9,درگذشت ویلیام باتلر ییتس,0
1403,11,10,جشن سده,0
1403,11,10,زادروز آنتوان چخوف,0
1403,11,10,درگذشت فریتس هابر,0
1403,11,11,درگذشت ماهاتما گاندی,0
1403,11,12,بازگشت امام خمینی (ره) به ایران,0
1403,11,12,درگذشت جان گالزورثی,0
1403,11,13,درگذشت ورنر کارل هایزنبرگ,0
1403,11,13,زادروز امیلیو گینو سگر,0
1403,11,14,ولادت سالار شهیدان,0
1403,11,14,درگذشت دمیتری مندلیف,0
1403,11,14,زادروز جیمز جویس,0
1403,11,15,جشن میانه زمستان,0
1403,11,15,ولادت ابوالفضل العباس علیه السلام و روز جانباز,0
1403,11,15,زادروز فلیکس مندلسون,0
1403,11,15,درگذشت آگوست هورش,0
1403,11,16,ولادت امام زین العابدین علیه السلام,0
1403,11,17,زادروز رابرت هافستاتر,0
1403,11,17,درگذشت واسیلی لئونتیف,0
1403,11,18,زادروز فرانسوا تروفو,0
1403,11,18,درگذشت گوستاو کلیمت,0
1403,11,19,روز نیروی هوایی,0
1403,11,19,زادروز چارلز دیکنز نویسندهٔ انگلیسی,0
1403,11,19,زادروز گادفری هارولد هاردی ریاضیدان انگلیسی,0
1403,11,20,روز جهانی کودک,0
1403,11,20,زادروز ژول ورن,0
1403,11,20,زادروز دمیتری مندلیف,0
1403,11,21,درگذشت فئودور داستایوسکی,0
1403,11,21,زادروز جان ماکسول کوئتزه,0
1403,11,22,پیروزی انقلاب اسلامی,0
1403,11,22,ولادت علی اکبر علیه السلام و روز جوان,0
1403,11,22,زادروز والتر هاوسر براتین,0
1403,11,22,درگذشت ویلهلم کنراد رونتگن,0
1403,11,23,تولد توماس ادیسون,0
1403,11,23,حمله به سفارت روسیه و قتل گریبایدوف سفیر روسیه تزاری در ایران,0
1403,11,24,زادروز چارلز داروین بنیانگذار نظریه‌ی فرگشت از طریق انتخاب طبیعی,0
1403,11,24,زادروز جولیان شوینگر,0
1403,11,25,زادروز ویلیام شاکلی,0
1403,11,25,درگذشت ریشارد واگنر,0
1403,11,26,ولادت حضرت قائم عجل الله تعالی فرجه و جشن نیمه شعبان,0
1403,11,26,روز ولنتاین,0
1403,11,26,ثبت اختراع تلفن توسط الکساندر گراهام بل,0
1403,11,26,زادروز چارلز تامسون ریس ویلسون,0
1403,11,27,زادروز گالیلئو گالیله,0
1403,11,27,درگذشت اون ویلانز ریچاردسون,0
1403,11,28,زادروز ارنست هکل,0
1403,11,28,درگذشت فرانسیس راوس,0
1403,11,29,جشن سپندارمذگان و روز عشق,0
1403,11,29,زادروز آرکانجلو کورلی,0
1403,11,29,درگذشت مسروب ماشتوتس,0
1403,12,1,درگذشت رابرت کلمن ریچاردسون,0
1403,12,1,زادروز سوانت آرنیوس,0
1403,12,2,زادروز جرج اسموت,0
1403,12,2,درگذشت ماریا ژئوپرت مایر,0
1403,12,3,روز جهانی زبان مادری,0
1403,12,3,درگذشت فردریک بانتینگ کاشف انسولین,0
1403,12,3,درگذشت هایک کامرلینگ اونس,0
1403,12,3,درگذشت میخائیل شولوخف,0
1403,12,4,زادروز فردریک شوپن,0
1403,12,4,درگذشت فردینان دو سوسور,0
1403,12,5,روز بزرگداشت زمین و بانوان,0
1403,12,5,روز بزرگداشت خواجه نصیر الدین طوسی و روز مهندس,0
1403,12,5,درگذشت کارل فریدریش گاوس,0
1403,12,7,سالروز استقلال کانون وکلای دادگستری و روز وکیل مدافع,0
1403,12,7,سالروز درگذشت علی اکبر دهخدا,0
1403,12,7,درگذشت تئودور سودبرگ شیمیدان سوئدی؛ برندهٔ جایزه نوبل شیمی سال ۱۹۲۶,0
1403,12,7,درگذشت گلن سیبورگ,0
1403,12,10,زادروز لینوس پاولینگ,0
1403,12,10,درگذشت دونالد آرتور گلایزر,0
1403,12,12,درگذشت هاوارد کارتر باستان‌شناس و مصرشناس بریتانیایی,0
1403,12,13,زادروز الکساندر گراهام بل مخترع تلفن,0
1403,12,14,درگذشت دکتر محمد مصدق,0
1403,12,15,روز درختکاری,0
1403,12,16,زادروز گابریل گارسیا مارکز رمان‌نویس,0
1403,12,17,درگذشت ادوارد میلز پورسل فیزیکدان آمریکایی برندهٔ جایزه نوبل فیزیک سال ۱۹۵۲,0
1403,12,18,روزجهانی زنان,0
1403,12,19,زادروز یوری گاگارین,0
1403,12,21,درگذشت الکساندر فلمینگ کاشف پنی‌سیلین,0
1403,12,21,زادروز منصور نریمان نوازندهٔ بربط,0
1403,12,22,زادروز فرهاد فخرالدینی موسیقیدان,0
1403,12,22,درگذشت ویلیام هنری براگ فیزیک‌دان و شیمی‌دان بریتانیایی,0
1403,12,24,تولد آلبرت انیشتین,0
1403,12,24,درگذشت ویلیام آلفرد فاولر اخترفیزیک‌دان آمریکایی,0
1403,12,25,پایان سرایش شاهنامه,0
1403,12,25,ولادت امام حسن مجتبی علیه السلام,0
1403,12,25,درگذشت علی تجویدی,0
1403,12,26,زادروز ریچارد استالمن,0
1403,12,26,درگذشت سلما لاگرلوف نویسنده سوئدی,0
1403,12,27,زادروز پروین اعتصامی شاعر ایرانی,0
1403,12,27,درگذشت ایرن ژولیو-کوری فیزیک‌دان و شیمی‌دان فرانسوی,0
1403,12,28,شب قدر,0
1403,12,28,فضانورد روس,0
1403,12,28,درگذشت اریش فروم روانکاو و فیلسوف اجتماعی آمریکایی آلمانی تبار,0
1403,12,29,روز ملی شدن صنعت نفت ایران,0
1403,12,29,ضربت خوردن حضرت علی علیه السلام,0
