year,month,day,event,isHoliday
1394,8,7,روز کوروش بزرگ: کوروش بزرگ بنیانگذار امپراتوری هخامنشیان در ایران,0
1394,8,7,زادروز الن جانسون سیرلیف رئیس جمهور لیبریا,0
1394,8,7,درگذشت جوزف پولیتزر روزنامه‌نگار معروف آمریکایی,0
1394,8,8,روز نوجوان,0
1394,8,8,زادروز تئودور هانش فیزیکدان آلمانی,0
1394,8,8,زادروز آیدین آغداشلو نقاش,0
1394,8,8,درگذشت هنری دونانت تاجر و فعال اجتماعی سوئیسی,0
1394,8,9,ترور ایندیرا گاندی نخست وزیر و یکی از برجسته‌ترین و بحث‌برانگیزترین رهبران هند,0
1394,8,9,زادروز جان کیتس شاعر برجستهٔ انگلیسی,0
1394,8,9,درگذشت محمد زکریای رازی پزشک,0
1394,8,10,آبان روز,0
1394,8,10,ویلیام شکسپیر نمایشنامه «اُتلو» را برای نخستین بار در کاخ «وایت هال» لندن به روی صحنه آورد.,0
1394,8,10,زادروز رابرت لافلین فیزیکدان آمریکایی,0
1394,8,10,درگذشت تئودور مومسن تاریخ‌دان,0
1394,8,11,درگذشت پیتر دبای دانشمند هلندی,0
1394,8,11,زادروز جرج بول ,0
1394,8,11,زادروز میکائیل نالباندیان شاعر,0
1394,8,11,درگذشت پیتر دبای دانشمند هلندی,0
1394,8,12,اسپوتنیک ۲,0
1394,8,12,زادروز آمارتیا سن برندهٔ هندی جایزه نوبل اقتصاد,0
1394,8,12,الیمپ دگوژ نمایشنامه‌ نویس,0
1394,8,13,روز دانش آموز,0
1394,8,13,تولد فردریک بانتینگ کاشف انسولین,0
1394,8,13,درگذشت نورمن فاستر رمزی ,0
1394,8,13,درگذشت مایکل کرایتون نویسنده,0
1394,8,14,روز فرهنگ عمومی,0
1394,8,14,زادروز محمدرضا اسحاقی گرجی,0
1394,8,14,زادروز پل ساباتیه شیمیدان فرانسوی,0
1394,8,14,درگذشت آیزایا برلین فیلسوف سیاسی,0
1394,8,15,جشن میانه پاییز,0
1394,8,15,آبراهام لینکلن برای یک دوره چهارساله به ریاست جمهوری ایالات متحده انتخاب شد,0
1394,8,15,درگذشت هانس فون اوبر شلپین بیوشیمیست آلمانی,0
1394,8,16,تولد ماری کوری کاشف پولونیم و رادیوم,0
1394,8,16,زادروز ماری کوری فیزیکدان و شیمی‌دان لهستانی,0
1394,8,16,زادروز ماری کوری فیزیکدان و شیمی‌دان لهستانی,0
1394,8,16,زادروز محمدتقی بهار ملقب به ملک‌الشعرا,0
1394,8,16,زادروز ماری کوری ,0
1394,8,16,درگذشت استیو مک‌کوئین بازیگر آمریکایی,0
1394,8,18,روز ملی کیفیت,0
1394,8,18,زادروز کریستف کلمب تاجر و دریانورد اسپانیایی,0
1394,8,18,زادروز محمد اقبال شاعر و فیلسوف بزرگ زبان فارسی,0
1394,8,19,تأسیس پلیس صلح بین‌ الملل,0
1394,8,19,زادروز فریدریش شیلر  نمایش‌نامه‌نویس و شاعر آلمانی,0
1394,8,20,زادروز فیودور میخاییلوویچ داستایوسکی نویسندهٔ سرشناس و تأثیرگذار روس,0
1394,8,20,درگذشت آرتوری ایلماری ویرتانن شیمیدان فنلاندی,0
1394,8,21,زادروز نیما یوشیج پدر شعر نو پارسی,0
1394,8,21,زادروز جان استرات ,0
1394,8,21,درگذشت هاراطون داویدیان بنیانگذار روانپزشکی درایران,0
1394,8,22,زادروز ادوارد دویسی زیست‌شیمیدان آمریکایی,0
1394,8,22,زادروز رابرت لویی استیونسن نویسندهٔ اسکاتلندی,0
1394,8,23,روز جهانی دیابت,0
1394,8,23,درگذشت سعید نفیسی,0
1394,8,24,روز کتاب و کتابخوانی,0
1394,8,25,درگذشت هنری تاب شیمیدان آمریکایی کانادایی,0
1394,8,25,درگذشت میلتون فریدمن اقتصاددان آمریکایی,0
1394,8,26,اختراع «موشواره» برای رایانه توسط دکتر داگلاس انگلبارت.,0
1394,8,26,زادروز مارتین اسکورسیزی ,0
1394,8,27,درگذشت والتر نرنست شیمیدان آلمانی,0
1394,8,27,زادروز لوئی داگر نقاش,0
1394,8,28,روز جهانی فلسفه,0
1394,8,28,درگذشت ستارخان ملقب به سردار ملی از سرداران جنبش مشروطه ایران,0
1394,8,28,درگذشت فرانتس شوبرت موسیقیدان اتریشی,0
1394,8,28,زادروز ایندیرا گاندی ,0
1394,8,28,روز جهانی آقایان,0
1394,8,29,روز جهانی کودک,0
1394,8,29,درگذشت لئو تولستوی نویسنده و فعال سیاسی و اجتماعی روس,0
1394,8,29,زادروز نادین گوردیمر نویسنده و فعال سیاسی اهل آفریقای جنوبی,0
1394,8,30,نخستین پرواز ثبت‌شده انسان با بالون توسط برادران مون‌گلفیه در پاریس,0
1394,8,30,زادروز ولتر,0
1394,9,1,آذر جشن,0
1394,9,1,درگذشت هانس آدولف کربس پزشک و زیست‌شیمیدان بریتانیایی-آلمانی,0
1394,9,2,درگذشت غلامحسین درویش معروف به «درویش‌خان»,0
1394,9,2,زادروز یوهان دیدریک وان در والس دانشمند و ترمودینامیک‌دان هلندی,0
1394,9,3,زادروز کیهان کلهر آهنگساز و نوازندهٔ برجسته ایرانی,0
1394,9,3,زادروز باروخ اسپینوزا ,0
1394,9,4,ارائه نظریه نسبیت عام توسط آلبرت انیشتین,0
1394,9,4,روز جهانی مبارزه با خشونت علیه زنان,0
1394,9,4,زادروز کارل بنز مهندس آلمانی ,0
1394,9,4,درگذشت جبار باغچه‌بان بنیان‌گذار نخستین کودکستان و نخستین مدرسه ناشنوایان ایران,0
1394,9,5,روز بسیج مستضعفان,0
1394,9,5,درگذشت هاینریش هرتز,0
1394,9,6,درگذشت یوجین اونیل نمایشنامه‌نویس آمریکایی,0
1394,9,6,درگذشت ایدا لاولیس ریاضیدان انگلیسی,0
1394,9,7,روز نیروی دریایی,0
1394,9,7,زادروز ویلیام بلیک شاعر و نقاش بریتانیایی,0
1394,9,7,زادروز کلود لوی-استروس قوم‌شناس و انسان‌شناس فرانسوی,0
1394,9,8,درگذشت یقیشه چارنتس شاعر,0
1394,9,8,زادروز گائتانو دونیزتی آهنگساز ایتالیایی,0
1394,9,9,جشن آذرگان ,0
1394,9,9,زادروز تئودور مومسن تاریخدان,0
1394,9,9,زادروز مارک توین نویسندهٔ آمریکایی,0
1394,9,10,روز مجلس,0
1394,9,10,روز جهانی ایدز,0
1394,9,11,اربعین حسینی,1
1394,9,11,مراسم تاج‌گذاری ناپلئون بُناپارت به عنوان امپراتور فرانسه در کلیسای نوتردام پاریس برگزار شد.,0
1394,9,11,کشته شدن میرزا کوچک خان جنگلی مبارز و رهبر جنبش ملی جنگل,0
1394,9,11,درگذشت لوییز اف لیلویر بیوشیمیست آرژانتینی,0
1394,9,12,روز جهانی معلولان,0
1394,9,12,درگذشت کلود شابرول کارگردان فرانسوی,0
1394,9,12,زادروز کیم دای جونگ رئیس‌جمهور کره جنوبی از سال ۱۹۹۸ تا ۲۰۰۳,0
1394,9,12,رسمی شدن قانون اساسی جمهوری اسلامی ایران,0
1394,9,13,روز بیمه,0
1394,9,13,زادروز توماس کارلایل ,0
1394,9,13,درگذشت توماس هانت مورگان زیست‌شناس آمریکایی,0
1394,9,14,درگذشت نلسون ماندلا نخستین رئیس جمهور آفریقای جنوبی,0
1394,9,15,روز حسابدار,0
1394,9,15,زادروز جرج پرتر شیمیدان انگلیسی,0
1394,9,16,روز دانشجو,0
1394,9,16,کناره گیری رضا شاه از سلطنت به نفع پسرش محمدرضا پهلوی در پی اشغال ایران در جنگ جهانی دوم توسط نیروهای متفقین,0
1394,9,16,درگذشت الی دوکامن,0
1394,9,17,زادروز داریوش مهرجویی کارگردان,0
1394,9,17,زادروز ژان سیبلیوس,0
1394,9,17,درگذشت جرج بول ریاضیدان و فیلسوف انگلیسی,0
1394,9,18,زادروز فریتس هابر شیمیدان آلمانی,0
1394,9,18,درگذشت گوستاف دالن کارخانه‌دار سوئدی,0
1394,9,19,رحلت  رسول اکرم؛شهادت امام حسن مجتبی علیه السلام,1
1394,9,19,زادروز حیدر رقابی متخلص به هاله از شاعران معاصر اهل ایران,0
1394,9,19,زادروز ایدا لاولیس ,0
1394,9,19,درگذشت آلفرد نوبل شیمیدان,0
1394,9,20,زادروز نجیب محفوظ نویسنده و نمایشنامه‌نویس مصری,0
1394,9,20,درگذشت ونسانت دو وینیو بیوشیمیدان آمریکایی,0
1394,9,20,درگذشت ابوالحسن صدیقی نقاش و مجسمه‌ساز برجستهٔ ایرانی,0
1394,9,20,روز جهانی کوه نوردی,0
1394,9,21,شهادت امام رضا علیه السلام,1
1394,9,21,زادروز احمد شاملو شاعر و نویسنده و مترجم ایرانی,0
1394,9,21,زادروز آلفرد ورنر شیمیدان سوئیسی,0
1394,9,22,هجرت پیامبر اکرم از مکه به مدینه,0
1394,9,22,درگذشت ویکتور گرینیارد شیمیدان فرانسوی,0
1394,9,22,درگذشت پل ساموئلسون اقتصاددان اهل ایالات متحده آمریکا,0
1394,9,23,درگذشت ویسنته آله‌ایخاندره شاعر برجستهٔ متولد کشور اسپانیا,0
1394,9,23,زادروز تیکو براهه,0
1394,9,24,زادروز آنری بکرل فیزیکدان فرانسوی,0
1394,9,24,درگذشت ولفگانگ پائولی فیزیکدان بلندپایه اتریشی,0
1394,9,25,روز پژوهش,0
1394,9,25,درگذشت ویلیام سامرست موآم,0
1394,9,26,روز حمل و نقل,0
1394,9,26,زادروز لودویگ فان بتهوون,0
1394,9,27,زادروز ویلی برانت سیاستمدار آلمانی,0
1394,9,27,زادروز استیون اسپیلبرگ کارگردان,0
1394,9,28,زادروز آلبرت آبراهام مایکلسون فیزیکدان آمریکایی روس‌تبار,0
1394,9,28,درگذشت رابرت میلیکان فیزیکدان برجستهٔ آمریکایی,0
1394,9,29,شهادت امام حسن عسکری علیه السلام,1
1394,9,29,زادروز دیوید بوهم فیزیک دان مشهور آمریکایی,0
1394,9,29,زادروز یاروسلاو هیروفسکی شیمیدان و مخترع اهل جمهوری چک,0
1394,9,29,درگذشت جان استاینبک نویسندهٔ آمریکایی,0
1394,9,30,جشن شب یلدا,0
1394,10,1,روز میلاد خورشید؛ جشن خرم روز,0
1394,10,2,درگذشت آنتونی فوکر بنیانگذار شرکت فوکر,0
1394,10,3,میلاد رسول اکرم به روایت اهل سنت,0
1394,10,3,زادروز احمد محمود نویسندهٔ معاصر ایرانی,0
1394,10,3,درگذشت اکبر رادی نمایشنامه نویس ایرانی,0
1394,10,4,جشن کریسمس,0
1394,10,4,زادروز اسحاق نیوتن فیزیکدان و ریاضیدان انگلیسی,0
1394,10,4,درگذشت چارلی چاپلین بازیگر,0
1394,10,5,سالروز زمین لرزه ی بم در سال 1382,0
1394,10,5,سالروز شهادت آشو زرتشت,0
1394,10,6,زادروز یوهانس کپلر دانشمند,0
1394,10,7,زادروز فروغ فرخزاد شاعر ایرانی,0
1394,10,7,درگذشت سوزان سونتاگ نویسنده,0
1394,10,8,دی به آذر روز,0
1394,10,8,میلاد رسول اکرم و امام جعفر صادق علیه السلام,1
1394,10,8,زادروز فروغ فرخزاد شاعر ایرانی,0
1394,10,9,درگذشت رومن رولان نویسنده فرانسوی,0
1394,10,9,زادروز فرانسیس-آندره وینسنت نقاش فرانسوی,0
1394,10,10,درگذشت جرارد دبرو اقتصاددان و ریاضیدان فرانسوی,0
1394,10,10,زادروز لیلیت تریان مجسمه‌ساز ایرانی,0
1394,10,11,جشن آغاز سال نو میلادی,0
1394,10,12,روز حافظ,0
1394,10,13,درگذشت نیما یوشیج پدر شعر نو پارسی,0
1394,10,14,زادروز لوئی بریل ابداع کنندهٔ خط بریل,0
1394,10,15,دی به مهر روز,0
1394,10,15,زادروز شاه جهان پنجمین امپراتور سلسله گورکانیان هند,0
1394,10,15,کشته شدن منصور ستاری از فرماندهان نیروی هوایی ارتش جمهوری اسلامی ایران,0
1394,10,16,زادروز جبران خلیل جبران نویسندهٔ سرشناس آمریکایی لبنانی‌الاصل,0
1394,10,16,درگذشت لوئی بریل ابداع کننده خط بریل,0
1394,10,17,اعدام بابک خرمدین به دست معتصم,0
1394,10,17,درگذشت نیکولا تسلا ,0
1394,10,18,زادروز استیون هاوکینگ فیزیکدان و کیهان‌شناس بریتانیایی,0
1394,10,18,درگذشت گالیلئو گالیله دانشمند و مخترع سرشناس ایتالیائی,0
1394,10,19,زادروز سیمون دو بووار فیلسوف و نویسندهٔ فمینیست فرانسوی,0
1394,10,19,درگذشت جیمز مک‌گیل بیوکنن اقتصاددان آمریکایی,0
1394,10,20,سالروز قتل امیرکبیر به دستور ناصرالدین شاه قاجار,0
1394,10,20,درگذشت گابریلا میسترال شاعر,0
1394,10,21,درگذشت کارل دیوید آندرسون فیزیکدان آمریکایی,0
1394,10,22,زادروز جک لندن نویسنده آمریکایی,0
1394,10,22,زادروز محسن هشترودی ریاضی‌دان,0
1394,10,23,دی به دین روز,0
1394,10,23,زادروز ویلهلم وین فیزیکدان آلمانی,0
1394,10,24,زادروز آلبرت شوایتسر پزشک و موسیقیدان آلمانی,0
1394,10,24,درگذشت ادموند هالی منجم,0
1394,10,25,موزه بریتانیا در لندن برای بازدید عموم گشایش یافت,0
1394,10,25,نخستین مکالمه تلفنی میان نیویورک و سانفرانسیسکو برقرار شد.,0
1394,10,25,ویکی‌پدیای انگلیسی بزرگترین و قدیمی‌ترین نسخه دانشنامه ویکی‌پدیا آغاز به کار کرد.,0
1394,10,26,درگذشت آرتورو توسکانینی  آهنگساز و موسیقی‌دان و رهبر ارکستر ایتالیایی.,0
1394,10,27,اجرای توافق نامه‌ی برجام,0
1394,10,28,زادروز یوایچیرو نامبو فیزیکدان ژاپنی-آمریکایی,0
1394,10,28,درگذشت رودیارد کیپلینگ نویسنده و رمان‌نویس اهل کشور انگلستان با اصلیت هندی,0
1394,10,29,ولادت امام حسن عسکری علیه السلام,0
1394,10,29,برای اولین بار,0
1394,10,29,درگذشت اشو عارف,0
1394,10,30,کشف اشعه ایکس توسط ویلهلم کنراد رونتگن فیزیکدان آلمانی.,0
1394,10,30,زادروز یوهانس ویلهلم ینسن نویسنده دانمارکی,0
1394,11,1,زادروز فردوسی,0
1394,11,1,وفات حضرت معصومه سلام الله علیها,0
1394,11,1,درگذشت جرج اورول,0
1394,11,2,بهمن روز,0
1394,11,2,زادروز لو لانداو فیزیکدان اهل شوروی,0
1394,11,3,زادروز درک والکوت شاعر و نمایشنامه نویس انگلیسی,0
1394,11,3,درگذشت سالوادور دالی,0
1394,11,5,جشن نوسره,0
1394,11,5,زادروز رابرت بویل,0
1394,11,6,درگذشت ادوارد جنر,0
1394,11,6,درگذشت نیکلاوس اتو,0
1394,11,7,زادروز ولفگانگ آمادئوس موتسارت,0
1394,11,7,درگذشت یوهان گوتلیب فیشته,0
1394,11,8,درگذشت ویلیام باتلر ییتس,0
1394,11,9,زادروز آنتوان چخوف,0
1394,11,9,درگذشت فریتس هابر,0
1394,11,10,جشن سده,0
1394,11,10,درگذشت ماهاتما گاندی,0
1394,11,11,درگذشت جان گالزورثی,0
1394,11,12,بازگشت امام خمینی (ره) به ایران,0
1394,11,12,درگذشت ورنر کارل هایزنبرگ,0
1394,11,12,زادروز امیلیو گینو سگر,0
1394,11,13,درگذشت دمیتری مندلیف,0
1394,11,13,زادروز جیمز جویس,0
1394,11,14,زادروز فلیکس مندلسون,0
1394,11,14,درگذشت آگوست هورش,0
1394,11,15,جشن میانه زمستان,0
1394,11,16,زادروز رابرت هافستاتر,0
1394,11,16,درگذشت واسیلی لئونتیف,0
1394,11,17,زادروز فرانسوا تروفو,0
1394,11,17,درگذشت گوستاو کلیمت,0
1394,11,18,زادروز چارلز دیکنز نویسندهٔ انگلیسی,0
1394,11,18,زادروز گادفری هارولد هاردی ریاضیدان انگلیسی,0
1394,11,19,روز نیروی هوایی,0
1394,11,19,زادروز ژول ورن,0
1394,11,19,زادروز دمیتری مندلیف,0
1394,11,20,روز جهانی کودک,0
1394,11,20,درگذشت فئودور داستایوسکی,0
1394,11,20,زادروز جان ماکسول کوئتزه,0
1394,11,21,زادروز والتر هاوسر براتین,0
1394,11,21,درگذشت ویلهلم کنراد رونتگن,0
1394,11,22,پیروزی انقلاب اسلامی,1
1394,11,22,تولد توماس ادیسون,0
1394,11,22,حمله به سفارت روسیه و قتل گریبایدوف سفیر روسیه تزاری در ایران,0
1394,11,23,زادروز چارلز داروین بنیانگذار نظریه‌ی فرگشت از طریق انتخاب طبیعی,0
1394,11,23,زادروز جولیان شوینگر,0
1394,11,24,زادروز ویلیام شاکلی,0
1394,11,24,درگذشت ریشارد واگنر,0
1394,11,25,ولادت حضرت زینب سلام الله علیها و روز پرستار و بهورز,0
1394,11,25,روز ولنتاین,0
1394,11,25,ثبت اختراع تلفن توسط الکساندر گراهام بل,0
1394,11,25,زادروز چارلز تامسون ریس ویلسون,0
1394,11,26,زادروز گالیلئو گالیله,0
1394,11,26,درگذشت اون ویلانز ریچاردسون,0
1394,11,27,زادروز ارنست هکل,0
1394,11,27,درگذشت فرانسیس راوس,0
1394,11,28,زادروز آرکانجلو کورلی,0
1394,11,28,درگذشت مسروب ماشتوتس,0
1394,11,29,جشن سپندارمذگان و روز عشق,0
1394,11,30,درگذشت رابرت کلمن ریچاردسون,0
1394,11,30,زادروز سوانت آرنیوس,0
1394,12,1,زادروز جرج اسموت,0
1394,12,1,درگذشت ماریا ژئوپرت مایر,0
1394,12,2,روز جهانی زبان مادری,0
1394,12,2,درگذشت فردریک بانتینگ کاشف انسولین,0
1394,12,2,درگذشت هایک کامرلینگ اونس,0
1394,12,2,درگذشت میخائیل شولوخف,0
1394,12,3,زادروز فردریک شوپن,0
1394,12,3,درگذشت فردینان دو سوسور,0
1394,12,4,درگذشت کارل فریدریش گاوس,0
1394,12,5,روز بزرگداشت زمین و بانوان,0
1394,12,5,روز بزرگداشت خواجه نصیر الدین طوسی و روز مهندس,0
1394,12,6,درگذشت تئودور سودبرگ شیمیدان سوئدی؛ برندهٔ جایزه نوبل شیمی سال ۱۹۲۶,0
1394,12,6,درگذشت گلن سیبورگ,0
1394,12,7,سالروز استقلال کانون وکلای دادگستری و روز وکیل مدافع,0
1394,12,7,سالروز درگذشت علی اکبر دهخدا,0
1394,12,9,زادروز لینوس پاولینگ,0
1394,12,9,درگذشت دونالد آرتور گلایزر,0
1394,12,10,زادروز آنتونی رابینز,0
1394,12,10,زادروز هرمان هولریث,0
1394,12,12,درگذشت هاوارد کارتر باستان‌شناس و مصرشناس بریتانیایی,0
1394,12,13,زادروز الکساندر گراهام بل مخترع تلفن,0
1394,12,14,درگذشت دکتر محمد مصدق,0
1394,12,15,روز درختکاری,0
1394,12,16,زادروز گابریل گارسیا مارکز رمان‌نویس,0
1394,12,17,درگذشت ادوارد میلز پورسل فیزیکدان آمریکایی برندهٔ جایزه نوبل فیزیک سال ۱۹۵۲,0
1394,12,18,روزجهانی زنان,0
1394,12,19,زادروز یوری گاگارین,0
1394,12,21,درگذشت الکساندر فلمینگ کاشف پنی‌سیلین,0
1394,12,21,زادروز منصور نریمان نوازندهٔ بربط,0
1394,12,22,زادروز فرهاد فخرالدینی موسیقیدان,0
1394,12,22,درگذشت ویلیام هنری براگ فیزیک‌دان و شیمی‌دان بریتانیایی,0
1394,12,23,شهادت حضرت فاطمه زهرا سلام الله علیها,1
1394,12,24,تولد آلبرت انیشتین,0
1394,12,24,درگذشت ویلیام آلفرد فاولر اخترفیزیک‌دان آمریکایی,0
1394,12,25,پایان سرایش شاهنامه,0
1394,12,25,درگذشت علی تجویدی,0
1394,12,26,زادروز ریچارد استالمن,0
1394,12,26,درگذشت سلما لاگرلوف نویسنده سوئدی,0
1394,12,27,زادروز پروین اعتصامی شاعر ایرانی,0
1394,12,27,درگذشت ایرن ژولیو-کوری فیزیک‌دان و شیمی‌دان فرانسوی,0
1394,12,28,فضانورد روس,0
1394,12,28,درگذشت اریش فروم روانکاو و فیلسوف اجتماعی آمریکایی آلمانی تبار,0
1394,12,29,روز ملی شدن صنعت نفت ایران,1
1395,1,1,جشن نوروز,1
1395,1,1,روز جهانی شادی,0
1395,1,2,عیدنوروز,1
1395,1,2,روز جهانی شعر,0
1395,1,3,عیدنوروز,1
1395,1,3,روز جهانی آب,0
1395,1,4,عیدنوروز,1
1395,1,4,درگذشت فریدریش آوگوست فون هایک  قتصاددان و فیلسوف سیاسی,0
1395,1,5,درگذشت اسماعیل ادیب خوانساری موسیقیدان ایرانی,0
1395,1,5,زادروز پیتر دبای دانشمند هلندی,0
1395,1,6,روز امید,0
1395,1,6,زادروز آشو زرتشت,0
1395,1,7,زادروز لری پیج کارآفرین و مبتکر آمریکایی,0
1395,1,7,درگذشت لودویگ فان بتهوون موسیقی‌دان برجستهٔ آلمانی,0
1395,1,8,روز جهانی تئاتر,0
1395,1,9,درگذشت ویرجینیا وولف,0
1395,1,10,جشن آبانگاه,0
1395,1,11,ولادت حضرت فاطمه زهرا سلام الله علیها و روز مادر,0
1395,1,11,درگذشت فریدریش برژیوس شیمیدان آلمانی,0
1395,1,12,روز جمهوری اسلامی,1
1395,1,12,برج ایفل در پاریس بطور رسمی گشایش یافت.,0
1395,1,13,جشن سیزده به در,1
1395,1,13,درگذشت علی‌اکبر صنعتی نقاش و مجسمه‌ساز ایرانی,0
1395,1,14,روز جهانی کتاب کودک,0
1395,1,14,روز جهانی اطلاع‌رسانی دربارهٔ بیماری اوتیسم,0
1395,1,14,زادروز ابوالحسن صبا موسیقیدان,0
1395,1,15,درگذشت پروین اعتصامی,0
1395,1,15,درگذشت یوهانس برامس موسیقی‌دان بزرگ آلمانی,0
1395,1,16,گشایش رسمی مرکز تجارت جهانی,0
1395,1,16,درگذشت ویلهلم اوستوالد شیمیدان آلمانی,0
1395,1,17,سروش روز,0
1395,1,17,درگذشت توماسو آلبینونی آهنگساز ایتالیایی,0
1395,1,18,زاد روز هورست لودویگ اشتورمر فیزیکدان آلمانی,0
1395,1,18,زاد روز جیمز واتسون ,0
1395,1,19,روز جهانی بهداشت,0
1395,1,19,فروردین روز,0
1395,1,20,درگذشت پابلو پیکاسو  نقاش,0
1395,1,20,درگذشت اریک آکسل کارلفلدت شاعر نمادگرای سوئدی,0
1395,1,21,ولادت  امام محمد باقر علیه السلام,0
1395,1,21,درگذشت فرانسوا رابله ادیب,0
1395,1,22,درگذشت جبران خلیل جبران نویسنده سرشناس لبنان و آمریکا,0
1395,1,22,زادروز جوزف پولیتزر روزنامه‌نگار معروف آمریکایی و بنیانگذار جایزه ادبی پولیتزر,0
1395,1,23,شهادت امام علی النقی الهادی علیه السلام,0
1395,1,23,روز دندانپزشک,0
1395,1,23,زادروز آدلاید لابلی گویارد نقاش فرانسوی,0
1395,1,24,زادروز یان تینبرگن اقتصاددان,0
1395,1,24,درگذشت ایگور یوگنیویچ تام فیزیکدان و ریاضی‌دان روسی,0
1395,1,25,روز بزرگداشت عطار نیشابوری,0
1395,1,25,درگذشت جان ویلر فیزیکدان آمریکایی,0
1395,1,26,کشتی مسافربر تایتانیک با ۲۲۰۰ مسافر و خدمه در حوالی کانادا غرق شد.,0
1395,1,26,درگذشت جرج فردریک هندل آهنگساز آلمانی,0
1395,1,27,زاد روز لئوناردو داوینچی دانشمند,0
1395,1,27,درگذشت میخاییل لومونسف نویسنده و دانشمند روسی,0
1395,1,28,زادروز چارلی چاپلین کمدین مشهور,0
1395,1,28,درگذشت یاسوناری کاواباتا نویسنده ژاپنی,0
1395,1,29,روز ارتش جمهوری اسلامی ایران,0
1395,1,29,درگذشت بنجامین فرانکلین ,0
1395,1,29,درگذشت هنریک کارل پیتر دام زیست‌شناس و شیمیدان برندهٔ جایزه نوبل پزشکی ۱۹۴۳ از دانمارک,0
1395,1,30,ولادت امام محمد تقی علیه السلام,0
1395,1,30,روز علوم آزمایشگاهی,0
1395,1,30,روز جهانی میراث فرهنگی,0
1395,1,31,درگذشت پی‌یر کوری فیزیکدان فرانسوی,0
1395,1,31,زادروز گلن سیبورگ دانشمند آمریکایی,0
1395,2,1,روز بزرگداشت سعدی,0
1395,2,1,درگذشت سهراب سپهری شاعر و نقاش ایرانی,0
1395,2,2,ولادت امام علی علیه السلام و روز پدر,1
1395,2,2,زادروز قیصر امین‌پور نویسنده,0
1395,2,2,زادروز یاور همدانی,0
1395,2,3,جشن گیاه آوری؛ روز زمین,0
1395,2,3,روزبزرگداشت شیخ بهایی؛ روزملی کارآفرینی,0
1395,2,4,وفات حضرت زینب سلام الله علیها,0
1395,2,4,آغاز به کار نخستین فرستنده عمومی رادیویی در ایران به نام «رادیو تهران»,0
1395,2,4,روز جهانی کتاب و حق نشر,0
1395,2,5,زادروز کارل اشپیتلر شاعر سوئیسی آلمانی,0
1395,2,5,درگذشت ماکس فون لائو فیزیک‌دان آلمانی,0
1395,2,6,زادروز گولیلمو مارکونی مهندس برق ایتالیایی,0
1395,2,6,زادروز جلیل ضیاءپور,0
1395,2,7,درگذشت بیورنستیرن بیورنسون نویسندهٔ نروژی,0
1395,2,7,درگذشت کارل بوش شیمی‌دان و مهندس آلمانی,0
1395,2,8,زادروز سیمین دانشور نویسنده و مترجم ایرانی,0
1395,2,8,درگذشت رالف والدو امرسون فیلسوف و نویسندهٔ آمریکایی,0
1395,2,9,روزشوراها,0
1395,2,9,روز جهانی روانشناس و مشاور,0
1395,2,10,جشن چهلم نوروز؛ روز ملی خلیج فارس,0
1395,2,10,درگذشت ذبیح‌الله صفا,0
1395,2,11,انتشار نخستین روزنامه در ایران به نام «کاغذ اخبار» توسط «میرزا صالح شیرازی»,0
1395,2,11,زادروز کارل فریدریش گاوس ریاضیدان مشهور آلمانی,0
1395,2,12,شهادت استاد مرتضی مطهری,0
1395,2,12,روزجهانی  کارگر,0
1395,2,13,درگذشت محمدرضا لطفی,0
1395,2,13,درگذشت لئوناردو داوینچی,0
1395,2,14,شهادت امام موسی کاظم علیه السلام,0
1395,2,14,زادروز جرج پاجت تامسون فیزیک‌دان انگلیسی,0
1395,2,14,زادروز آلفرد کاستلر فیزیکدان فرانسوی,0
1395,2,15,جشن میانه بهار,0
1395,2,15,زادروزخواجه عبدالله انصاری,0
1395,2,16,مبعث  رسول اکرم,1
1395,2,16,روز جهانی ماما,0
1395,2,16,زادروز غلامحسین بنان,0
1395,2,17,روز اسناد ملی و میراث مکتوب,0
1395,2,17,درگذشت حسین منزوی شاعر نامدار ایرانی,0
1395,2,18,رابیندرانات تاگور شاعر,0
1395,2,18,درگذشت ویلارد بویل فیزیکدان کانادایی,0
1395,2,19,روز جهانی صلیب سرخ و هلال احمر,0
1395,2,20,درگذشت آلبرت آبراهام مایکلسون فیزیک‌دان آمریکایی,0
1395,2,21,ولادت سالار شهیدان,0
1395,2,21,درگذشت توماس یانگ فیزیک‌دان برجستهٔ انگلیسی,0
1395,2,21,نلسون ماندلا,0
1395,2,22,ولادت ابوالفضل العباس علیه السلام و روز جانباز,0
1395,2,22,زادروز مریم میرزاخانی ریاضیدان ایرانی,0
1395,2,22,زادروز فرنگیس یگانگی بنیان‌گذار و نخستین مدیرعامل سازمان صنایع دستی ایران,0
1395,2,23,ولادت امام زین العابدین علیه السلام,0
1395,2,23,روز جهانی زن در ریاضیات (به افتخار روز تولد مریم میرزاخانی),0
1395,2,24,درگذشت ژوزف هانری دانشمند و فیزیکدان سرشناس آمریکایی,0
1395,2,25,روز بزرگداشت فردوسی,0
1395,2,25,زادروز پرویز مشکاتیان آهنگساز,0
1395,2,27,روز ارتباطات و روابط عمومی,0
1395,2,28,روز بزرگداشت حکیم عمر خیام,0
1395,2,28,زادروز ادوارد جنر,0
1395,2,29,روز جهانی موزه و میراث فرهنگی,0
1395,2,29,ولادت علی اکبر علیه السلام و روز جوان,0
1395,2,29,زادروز برتراند راسل ریاضی‌دان,0
