year,month,day,event,isHoliday
1396,5,18,زادروز ژان پیاژه روان‌شناس، زیست‌شناس و شناخت‌شناس فرانسوی زبان,0
1396,5,18,درگذشت هرمان هسه نویسنده و نقاش آلمانی، برندهٔ جایزه نوبل ادبیات سال ۱۹۴۶,0
1396,5,19,درگذشت میشل هایدن آهنگساز موسیقی اهل اتریش,0
1396,5,20,زادروز استیو وزنیاک مهندس کامپیوتر، مخترع و دانشمند آمریکایی، و از بنیان‌گذاران کمپانی اپل,0
1396,5,20,درگذشت مکس تیلر ویروس‌شناس آفریقای جنوبی آمریکایی، برندهٔ جایزه نوبل فیزیولوژی و پزشکی سال ۱۹۵۱,0
1396,5,21,درگذشت توماس مان نویسندهٔ آلمانی، برندهٔ جایزه نوبل ادبیات سال ۱۹۲۹,0
1396,5,21,زادروز خاسینتو بناونته نمایش‌نامه‌نویس اسپانیایی، برندهٔ جایزه نوبل ادبیات سال ۱۹۲۲,0
1396,5,22,روز جهانی چپ دست ها,0
1396,5,22,زادروز فیدل کاسترو، رئیس‌جمهور سابق کوبا,0
1396,5,23,زادروز جان گالزورثی نویسنده و نمایشنامه نویس انگلیسی، برندهٔ جایزه نوبل ادبیات سال ۱۹۳۲,0
1396,5,23,درگذشت پل ساباتیه شیمیدان فرانسوی، برندهٔ جایزه نوبل شیمی سال ۱۹۱۲,0
1396,5,24,زادروز ناپلئون بناپارت، امپراتور فرانسه,0
1396,5,24,زادروز لویی دوبروی فیزیک‌دان فرانسوی، برندهٔ جایزه نوبل فیزیک سال ۱۹۲۹,0
1396,5,25,درگذشت ایروینگ لانگمویر شیمی‌دان و فیزیک‌دان آمریکایی، برنده جایزه نوبل شیمی سال ۱۹۳۲,0
1396,5,26,سالروز ورود آزادگانِ سرافراز به وطن,0
1396,5,26,زادروز هرتا مولر نویسنده، شاعر و مقاله‌نویس رومانیایی‌تبار آلمانی، برندهٔ جایزه نوبل ادبیات سال ۲۰۰۹,0
1396,5,26,زادروز وی. اس. نایپل رمان‌نویس و مقاله‌نویس هندو ترینیدادی‌تبار بریتانیایی، برندهٔ جایزه نوبل ادبیات سال ۲۰۰۱,0
1396,5,28,سالروز وقایع 28 مرداد و برکناری دکتر محمد مصدق,0
1396,5,28,سالروز فاجعه آتش زدن سینما رکس آبادان,0
1396,5,28,روز جهانی عکاسی,0
1396,5,28,درگذشت لینوس پاولینگ دانشمند آمریکایی، برندهٔ جایزه نوبل شیمی سال ۱۹۵۴ و جایزه نوبل صلح سال۱۹۶۲,0
1396,5,29,آغاز به کار نخسین جشنواره فیلم کن در شهر کن فرانسه با رقابت ۱۱ فیلم برای کسب نخل طلایی,0
1396,5,29,درگذشت آدولف فون بایر شیمی‌دان آلمانی، برندهٔ جایزه نوبل شیمی سال ۱۹۰۵,0
1396,5,29,درگذشت پل الریخ، زیست‌شناس آلمانی، برندهٔ جایزه نوبل فیزیولوژی و پزشکی در سال ۱۹۰۸,0
1396,5,30,روز پزشک,0
1396,5,30,زادروز ابن سینا پزشک و شاعر و از مشهورترین و تاثیرگذارترینِ فیلسوفان و دانشمندان ایران‌زمین,0
1396,5,31,درگذشت روژه مارتن دوگار نویسندهٔ فرانسوی، برندهٔ جایزه نوبل ادبیات سال ۱۹۳۷,0
1396,6,1,روز بزرگداشت ابوعلی سینا و روز پزشک,0
1396,6,1,درگذشت جان کندرو بیوشیمیست انگلیسی، برندهٔ جایزه نوبل شیمی سال ۱۹۶۲,0
1396,6,2,آغاز هفته دولت,0
1396,6,2,زادروز پائولو کوئلیو نویسنده برزیلی,0
1396,6,2,زادروز ژان اگوست دومینیک انگر، نقاش نئوکلاسیک فرانسوی,0
1396,6,4,زادروز داراب (کوروش),0
1396,6,4,شهریور روز،جشن شهریورگان,0
1396,6,4,روز کارمند,0
1396,6,4,زادروز آنتوان لاووازیه، شیمیدان فرانسوی و بنیان‌گذار علم شیمی مدرن,0
1396,6,5,روز بزرگداشت محمدبن زکریای رازی و روز داروساز,0
1396,6,5,درگذشت چزاره پاوزه رمان نویس، شاعر، مترجم و منتقد ادبی اهل ایتالیا,0
1396,6,5,درگذشت چزاره پاوزه رمان نویس، شاعر، مترجم و منتقد ادبی اهل ایتالیا,0
1396,6,5,درگذشت لوکوربوزیه معمار، طراح، شهرساز، نویسنده و نقاش سوئیسی,0
1396,6,5,درگذشت لوکوربوزیه معمار، طراح، شهرساز، نویسنده و نقاش سوئیسی,0
1396,6,6,زادروز یوهان ولفگانگ گوته شاعر، رمان‌نویس، سیاستمدار و فیلسوف آلمانی,0
1396,6,6,درگذشت ملوین شوارتز فیزیک‌دان آمریکایی، برندهٔ جایزه نوبل فیزیک سال۱۹۸۸,0
1396,6,7,شهادت امام محمد باقر علیه السلام,0
1396,6,8,انفجار در دفتر نخست‌وزیری جمهوری اسلامی ایران، روز مبارزه با تروریسم,0
1396,6,8,تولد ارنست رادفورد، فیزیکدان انگلیسی و پدر انرژی هسته ای,0
1396,6,8,درگذشت علامه حلی از علمای شیعه قرن هشتم قمری,0
1396,6,9,روز عرفه,0
1396,6,9,درگذشت ویلهلم وونت پزشک، روان‌شناس وفیزیولوژیست آلمانی، از پایه‌گذاران علم روان‌شناسی تجربی,0
1396,6,10,عید سعید قربان,1
1396,6,10,امضای معاهده تقسیم ایران بین روسیه و انگلیس,0
1396,6,11,روزصنعت چاپ,0
1396,6,11,وقوع زلزله بویین زهرا و مرگ بیش از 25 هزار نفر,0
1396,6,11,وقوع آتش سوزی بزرگ لندن,0
1396,6,11,درگذشت محمود حسابی فیزیکدان، سناتور، وزیر آموزش و پرورش و بنیانگذار دانشگاهی در ایران,0
1396,6,13,روز بزرگداشت ابوریحان بیرونی,0
1396,6,13,روز تعاون,0
1396,6,13,زادروز ویلیام باتلر ییتس نویسنده و شاعر ایرلندی و برنده جایزه ادبیات نوبل,0
1396,6,14,زادروز ابوریحان بیرونی دانشمند بزرگ، ریاضی‌دان، ستاره‌شناس، تقویم‌شناس، انسان‌شناس، هندشناس و تاریخ‌نگار بزرگ ایرانی,0
1396,6,14,درگذشت رودولف فیرخو پزشک، مردم‌شناس، آسیب‌شناس، تاریخدان پیشاتاریخ، زیست‌شناس و سیاستمدار آلمانی، از بنیانگذاران پزشکی اجتماعی,0
1396,6,15,ولادت امام علی النقی الهادی علیه السلام,0
1396,6,15,زادروز ادوارد ویکتور اپلتون فیزیک‌دان انگلیسی، برنده جایزه نوبل فیزیک سال ۱۹۴۷,0
1396,6,15,درگذشت سولی پرودوم شاعر فرانسوی، نخستین برندهٔ جایزه ادبیات نوبل در سال ۱۹۰۱,0
1396,6,16,درگذشت ادوین مک‌میلان فیزیکدان آمریکایی، برندهٔ جایزه نوبل شیمی ۱۹۵۱,0
1396,6,17,قیام 17 شهریور,0
1396,6,17,زادروز فردریک میسترال نویسندهٔ فرانسوی، برندهٔ جایزه نوبل ادبیات سال۱۹۰۴,0
1396,6,17,درگذشت جلال آل احمد روشنفکر دینی، نویسنده و مترجم ایرانی و همسر سیمین دانشور,0
1396,6,18,عید سعید غدیر خم,1
1396,6,18,درگذشت علینقی وزیری، موسیقی‌دان و آهنگ‌ساز ایرانی,0
1396,6,18,درگذشت ژاک لاکان پزشک، فیلسوف و روانکاو برجستهٔ فرانسوی,0
1396,6,19,درگذشت آیت الله سید محمود طالقانی,0
1396,6,19,روز جهانی پیشگیری از خودکشی,0
1396,6,19,درگذشت مری ولستون‌کرافت نویسندهٔ انگلیسی,0
1396,6,20,حمله به برج‌های دوقلوی مرکز تجارت جهانی,0
1396,6,20,ولادت امام موسی کاظم علیه السلام,0
1396,6,20,درگذشت محمدعلی جناح بنیانگذار کشور پاکستان,0
1396,6,21,روز سینما,0
1396,6,21,درگذشت جانی کش خواننده، ترانه‌سرا، بازیگر و موسیقی‌دان آمریکایی,0
1396,6,21,درگذشت نورمن بورلاگ دانشمند آمریکایی، برندهٔ جایزه نوبل صلح سال ۱۹۷۰,0
1396,6,22,روز گرامیداشت برنامه نویسان,0
1396,6,22,کشته شدن شیخ محمد خیابانی از فعالان سیاسی در دوره انقلاب مشروطه ایران,0
1396,6,23,سفر انوشه انصاری به‌عنوان اولین زن گردشگر فضایی به دور مدار زمین,0
1396,6,23,درگذشت هانیبال الخاص، نقاش و مجسمه ساز ایرانی,0
1396,6,23,انتخاب تئودور روزولت از حزب جمهوری‌خواه به عنوان بیست و ششمین رئیس جمهور ایالات متحده در پی ترور ویلیام مک کینلی,0
1396,6,23,زادروز ایوان پاولف روان‌شناس روس,0
1396,6,24,اعدام صادق قطب‌زاده، وزیر سابق امور خارجه جمهوری اسلامی ایران,0
1396,6,24,ثبت دامنه اینترنتی جست‌وجوگر گوگل (google.com) پربازدیدترین وب سایت جهان,0
1396,6,24,زادروز مارکو پولو، جهانگرد ایتالیایی,0
1396,6,24,درگذشت عبدالحسین زرین‌کوب خوانساری، ادیب، تاریخ‌نگار و منتقد ادبی برجسته ایران,0
1396,6,24,درگذشت اوریانا فالاچی، روزنامه‌نگار و نویسندهٔ ایتالیایی,0
1396,6,24,زادروز موری گل مان فیزیکدان آمریکایی، برندهٔ جایزه نوبل فیزیک سال ۱۹۶۹,0
1396,6,25,زمین لرزه طبس به قدرت 7,0
1396,6,25,درگذشت ژان پیاژه روان‌شناس، زیست‌شناس و شناخت‌شناس سوئیسی,0
1396,6,25,برگزاری انتخابات دوره نخست مجلس شورای ملی,0
1396,6,25,درگذشت رونالد راس زیست‌شناس انگلیسی، برندهٔ جایزه نوبل فیزیولوژی و پزشکی سال ۱۹۰۲ به خاطر مبارزه علیه بیماری مالاریا,0
1396,6,26,لغو عهدنامه ۱۹۷۵ الجزایر توسط صدام حسین,0
1396,6,26,زادروز برنهارت ریمان ریاضی‌دان آلمانی,0
1396,6,26,درگذشت کارل پوپر فیلسوف ونویسندهٔ انگلیسی,0
1396,6,26,سالروز ترور میکونوس در شهر برلین,0
1396,6,27,روز شعر و ادب پارسی و  روز بزرگداشت استاد شهریار,0
1396,6,27,سالروز تأسیس روزنامه نیویورک تایمز,0
1396,6,27,درگذشت سید محمدحسین شهریار شاعر نامدار ایرانی,0
1396,6,28,درگذشت ایتالو کالوینو نویسنده، خبرنگار و مقاله‌نویس ایتالیایی,0
1396,6,28,زادروز ویلیام گلدینگ شاعر و رمان‌نویس بریتانیایی، برندهٔ جایزه نوبل ادبیات در ۱۹۸۳,0
1396,6,29,محاصره اورشلیم یا بیت‌المُقَّدَس توسط صلاح‌الدین ایوبی بنیان‌گذار دودمان ایوبیان,0
1396,6,29,تأسیس مجمع ملی فرانسه در هنگامه‌ی انقلاب فرانسه که نقش مجلس مؤسسان قانون اساسی و قانون‌گذاری را به عهده داشت.,0
1396,6,30,روز گفتگوی تمدنها,0
1396,6,30,روز جهانی صلح,0
1396,6,30,درگذشت آرتور شوپنهاور فیلسوف آلمانی,0
1396,6,30,استقلال جمهوری ارمنستان از اتحاد جماهیر شوروی,0
1396,6,30,زادروز فریدون مشیری  شاعر ایرانی,0
1396,6,30,زادروز لئونارد کوهن شاعر، رمان‌نویس، خواننده و ترانه‌سرای کانادایی,0
1396,6,30,درگذشت ویرژیل شاعر روم باستان و خالق منظومه حماسی و ملی انه‌اید,0
1396,6,30,درگذشت پرویز مشکاتیان موسیقی‌دان و نوازنده ایرانی,0
1396,6,30,زادروز هایک کامرلینگ اونس فیزیکدان هلندی، برندهٔ جایزه نوبل فیزیک سال ۱۹۱۳,0
1396,6,31,آغاز هفته دفاع مقدس,0
1396,6,31,اعلام موجودیت جمهوری اول فرانسه,0
1396,6,31,صدور اعلامیه آزادی بردگان در ایالات متحده آمریکا,0
1396,6,31,زادروز مایکل فارادی فیزیکدان و شیمیدان انگلیسی,0
1396,6,31,زادروز پرویز یاحقی، نوازنده‌‌ی چیره‌دست ویلون؛ موسیقیدان و آهنگساز ایرانی,0
1396,6,31,زادروز آندریا بوچلی خواننده‌ی ایتالیایی,0
1396,7,1,زادروز قوبلای خان پنجمین خانِ بزرگ امپراتوری مغول,0
1396,7,1,زادروز محمدرضا شجریان خواننده، موسیقی‌دان و خوشنویس ایرانی,0
1396,7,1,زادروز حسین منزوی شاعر ایرانی,0
1396,7,1,نپتون هشتمین سیاره سامانه خورشیدی، برای نخستین بار توسط «یوهان گوتفرید گاله» رصد شد، وجود این سیاره پیشتر توسط دو دانشمند، با محاسبات ریاضی اثبات شده بود.,0
1396,7,1,درگذشت زیگموند فروید عصب‌شناس اتریشی و پایه‌گذار مکتب روان‌کاوی,0
1396,7,1,آغاز حمله مغول به ایران در پاییز 598 خورشیدی,0
1396,7,2,هوندا شرکت بزرگ ژاپنی تولیدکنندهٔ موتورسیکلت و بعدها خودرو، در این روز رسماً آغاز به کار کرد.,0
1396,7,2,نیوکمپ، بزرگترین ورزشگاه اروپا و ورزشگاه اختصاصی باشگاه بارسلونای اسپانیا در این روز افتتاح شد.,0
1396,7,2,درگذشت میرزا تورسون‌زاده قهرمان ملی ،شاعر و سیاستمدار برجسته‌ی اهل تاجیکستان,0
1396,7,3,زادروز پدرو آلمودوار کارگردان، فیلم‌نامه‌نویس و تهیه‌کننده‌ی اسپانیایی,0
1396,7,3,زادروز ویلیام فاکنر نویسندهٔ آمریکایی، برندهٔ جایزه نوبل ادبیات سال ۱۹۴۹، صاحب آثاری چون خشم و هیاهو، روشنایی ماه اوت و آبشالوم، آبشالوم!,0
1396,7,3,انحلال حزب رستاخیز,0
1396,7,3,درگذشت اریش ماریا رمارک نویسندهٔ آلمانی، خالق رمان در جبهه غرب خبری نیست,0
1396,7,4,ارائه نظریه نسبیت خاص توسط آلبرت انیشتین,0
1396,7,4,زادروز ایوان پاولف عصب‌شناس، فیزیولوژیست، روان‌شناس و پزشک روس، برندهٔ جایزه نوبل فیزیولوژی و پزشکی سال ۱۹۰۴,0
1396,7,4,زادروز تی. اس. الیوت شاعر، نمایشنامه‌نویس و منتقد آمریکایی,0
1396,7,4,زادروز مارتین هایدگر فیلسوف آلمانی,0
1396,7,4,نخستین پرواز هواپیمای پهن پیکر بوئینگ ۷۶۷,0
1396,7,4,تأسیس باشگاه فوتبال استقلال (تاج),0
1396,7,5,روز جهانی جهانگردی,0
1396,7,5,فرمول «هم‌ارزی جرم و انرژی» (E=mc۲) یکی از مشهورترین معادله‌ها در علم فیزیک، توسط آلبرت اینشتین انتشار یافت.,0
1396,7,5,در جریان جنگ جهانی دوم و حمله نیروهای آلمان نازی به ورشو پایتخت لهستان، این شهر پس از ۱۹ روز مقاومت، تسلیم نیروهای آلمان شد.,0
1396,7,5,طالبان با تصرف کابل پایتخت افغانستان، ایجاد یک «دولت اسلامی» در آن کشور را اعلام کردند و نجیب‌الله رئیس دولت کمونیستی سابق افغانستان، توسط آنان به دار آویخته شد.,0
1396,7,6,اعدام سید مهدی هاشمی به جرم توطئه علیه نظام و بانی فاش ساختن رسوایی ایران-کنترا,0
1396,7,6,تصویب قانون اساسی جمهوری پنجم فرانسه، نظام کنونی این کشور، با نظر مثبت بیش از ۸۲ درصد رای‌دهندگان,0
1396,7,6,درگذشت جمال عبدالناصر رئیس‌جمهور مصر از ۱۹۵۶ تا هنگام مرگ,0
1396,7,6,درگذشت ادوین هابل دانشمند اخترشناس آمریکایی,0
1396,7,6,زادروز کنفوسیوس مشهورترین آموزگار، فیلسوف کشور چین,0
1396,7,6,درگذشت لویی پاستور شیمی‌دان و زیست‌شناس مشهورفرانسوی,0
1396,7,7,روز آتش نشانی و ایمنی,0
1396,7,7,سقوط هواپیمای حامل جمعی از فرماندهان جنگ (کلاهدوز، نامجو، فلاحی، فکوری، جهان آرا) در سال 1360,0
1396,7,7,تأسیس اسکاتلندیارد، به عنوان مرکز پلیس لندن,0
1396,7,7,زادروز میگل دِ سِروانتِس رمان‌نویس، نمایشنامه‌نویس و شاعر مشهور اسپانیایی و خالق یکی از بزرگترین شاهکارهای ادبی جهان «دون کیشوت»,0
1396,7,7,درگذشت رودلف دیزل مخترع و مهندس مکانیک آلمانی، مخترع موتور دیزل,0
1396,7,7,درگذشت امیل زولا نویسندهٔ فرانسوی,0
1396,7,7,زادروز انریکو فرمی فیزیکدان آمریکایی، برندهٔ جایزه نوبل فیزیک سال ۱۹۳۸,0
1396,7,8,روزبزرگداشت مولوی,0
1396,7,8,روز جهانی ناشنوایان,0
1396,7,8,تاسوعای حسینی,1
1396,7,8,روز جهانی ترجمه و مترجم,0
1396,7,8,درگذشت جیمز دین بازیگر آمریکایی,0
1396,7,8,سالروز «قتل عام بابی یار» و کشتار ۳۳٬۷۷۱ یهودی به‌دست یک واحد ویژهٔ «اس اس» آلمان نازی در دره ای به نام «بابی یار» در حد فاصل شمالی شهر کی‌اف در اوکراین,0
1396,7,8,زادروز ژان باپتیست پرَن فیزیکدان فرانسوی، برندهٔ جایزه نوبل سال ۱۹۲۶,0
1396,7,8,درگذشت چارلز فرانسیس ریشتر زلزله شناس آمریکایی,0
1396,7,9,عاشورای حسینی,1
1396,7,9,روز جهانی سالمندان,0
1396,7,9,پیروزی اسکندر مقدونی در نبرد گوگمل و شکست شاه ایران، داریوش سوم و انقراض امپراطوری بزرگ هخامنشی,0
1396,7,9,انتخاب فرانسیسکو فرانکو به سمت رهبری رژیم ناسیونالیست اسپانیا و آغاز جنگ داخلی اسپانیا,0
1396,7,9,تأسیس جمهوری خلق چین توسط مائو تسه‌تونگ,0
1396,7,9,اعدام خسرو قشقایی به اتهام مبارزه مسلحانه علیه جمهوری اسلامی در فیروزآباد فارس,0
1396,7,9,اعلام حکم دادگاه نورنبرگ پس از خاتمه جنگ جهانی دوم و محکوم کردن ۱۲ افسر آلمان نازی به جرم جنایت علیه بشریت، به مرگ,0
1396,7,9,قتل عبدالحسین تیمورتاش، دولت‌مرد ایرانی در دوره‌های قاجار و پهلوی، در زندان قصر تهران,0
1396,7,10,مهر روز،جشن مهرگان,0
1396,7,10,تأسیس حزب توده ایران,0
1396,7,10,زادروز ماهاتما گاندی، رهبر جنبش استقلال هند از استعمار امپراطوری بریتانیا,0
1396,7,10,زادروز ویلیام رمزی شیمیدان اسکاتلندی، برندهٔ جایزه نوبل شیمی سال ۱۹۰۴، کاشف گازهای نئون، آرگون، زنون، هلیوم و کریپتون,0
1396,7,10,درگذشت سوانت آرنیوس شیمیدان سوئدی، برندهٔ جایزه نوبل شیمی ۱۹۰۳,0
1396,7,11,شهادت  امام زین العابدین علیه السلام,0
1396,7,11,آغاز به کار نخستین فرستنده تلویزیون ایران,0
1396,7,11,بازگشت چارلز داروین، پس از ۵ سال دریانوردی با کشتی بیگل به بریتانیا و پایه گذاری نظریه فرگشت,0
1396,7,11,در طی نشست لوکا، سه تن از سرداران روم به نام‌های ژول سزار، پومپه و کراسوس، تصمیم به حمله به امپراتوری ایران را گرفتند. در این جنگ که به جنگ حران معروف است، کراسوس توسط سردار ایرانی، سورنا کشته شد.,0
1396,7,12,گشایش ساختمان تازه آرامگاه فردوسی شاعر بلندآوازه‌ی ایران,0
1396,7,12,قرارگرفتن اسپوتنیک ۱،  اولین ماهواره ساخت انسان، توسط اتحاد جماهیر شوروی در مدار زمین,0
1396,7,12,درگذشت ماکس پلانک فیزیک‌دان آلمانی و پدر نظریهٔ کوانتوم، برندهٔ جایزه نوبل فیزیک ۱۹۱۸,0
1396,7,12,درگذشت نورمن ویزدوم هنرپیشه و کمدین معروف انگلیسی,0
1396,7,13,روز نیروی انتظامی,0
1396,7,13,روز جهانی معلم,0
1396,7,13,آغاز جمهوری پنجم فرانسه و جایگزینی نظام پارلمانیِ جمهوری چهارم با به نظام ریاستی,0
1396,7,13,درگذشت استیو جابز بنیانگذار و رئیس پیشین شرکت اپل,0
1396,7,13,استعفای «اسلوبودان میلوشویچ» رئیس جمهور وقت صربستان در جریان انقلاب پنجم اکتبر,0
1396,7,13,زادروز واتسلاو هاول نویسنده و اولین رئیس جمهور جمهوری چک,0
1396,7,13,درگذشت فریدون فروغی آهنگ‌ساز، نوازنده و خوانندهٔ ایرانی,0
1396,7,14,روز دامپزشکی,0
1396,7,14,ترور محمد انور سادات، سومین رئیس جمهور مصر و برندهٔ جایزه صلح نوبل، توسط سازمان اسلام‌گرای جهاد اسلامی مصر,0
1396,7,14,آغاز جنگ یوم کیپور و حمله ارتش‌های مصر و سوریه از دو جبهه به اسرائیل,0
1396,7,14,تأسیس انجمن جهانی قلم در لندن,0
1396,7,14,افتتاح کاباره پرآوازه‌ی «مولن‌روژ» در پاریس,0
1396,7,15,زادروز ولادیمیر پوتین دومین رئیس جمهور کشور روسیه بعد از فروپاشی اتحاد جماهیر شوروی,0
1396,7,15,زادروز هاینریش هیملر فرمانده اِس اِس و از مردان مقتدر آلمان نازی و مسئول اصلی هولوکاست,0
1396,7,15,حمله‌ی ارتش ایالات متحده آمریکا به افغانستان با هدف براندازی حکومت طالبان و دستگیری اعضای القاعده,0
1396,7,16,روز ملی کودک,0
1396,7,16,آتش‌سوزی بزرگ شهر شیکاگو و سوختن ۱۷٬۴۵۰ خانه با ۲۵۰ تن کشته و ۹۰٬۰۰۰ نفر بی‌خانمان,0
1396,7,16,اعلان جنگ کشور مونته نگرو به امپراتوری عثمانی و آغاز جنگ اول بالکان,0
1396,7,16,زادروز اتو واربورگ زیست‌شناس آلمانی، برندهٔ جایزه نوبل پزشکی سال ۱۹۳۱ به خاطر کشف مکانیزم آنزیم,0
1396,7,17,روز جهانی پست,0
1396,7,17,اعدام ارنستو چه‌گوارا توسط سربازان ارتش بولیوی به جرم تحریک برای برپایی یک انقلاب در بولیوی,0
1396,7,17,اعطای جایزه نوبل صلح به آندره ساخاروف دانشمند شوروی و معروف به «پدر بمب هیدروژنی»,0
1396,7,17,نخستین انتخابات ریاست جمهوری مردم افغانستان پس از سقوط حکومت طالبان,0
1396,7,17,زادروز جان لنون خواننده، آهنگساز و فعال صلح‌طلب عضو گروه معروف بیتلز,0
1396,7,17,زادروز هرمان امیل فیشر شیمیدان آلمانی، برندهٔ جایزه نوبل شیمی سال ۱۹۰۲,0
1396,7,17,زادروز ماکس فون لائو فیزیک‌دان آلمانی، برندهٔ جایزه فیزیک نوبل برای کشف پراش در پرتوهای ایکس در بلورها,0
1396,7,18,روز جهانی مبارزه با حکم اعدام,0
1396,7,18,استقلال کشور فیجی از انگلستان,0
1396,7,18,درگذشت اورسن ولز کارگردان، فیلم‌نامه‌نویس، هنرپیشه و تهیه‌کننده آمریکایی,0
1396,7,18,کشف تریتون، بزرگترین ماه طبیعی نپتون توسط ویلیام لاسل,0
1396,7,19,روز جهانی دختر,0
1396,7,19,نخستین مأموریت همراه با آدم برنامه آپولو ناسا  از پایگاه پرتاب ۳۴ در دماغه کاناورال ایالت فلوریدا در ایالات متحده آمریکا,0
1396,7,19,گشایش دانشگاه سیدنی، قدیمی‌ترین دانشگاه استرالیا,0
1396,7,19,زادروز آمیتاب باچان بازیگر، تهیه کننده، خواننده و مجری تلویزیونی هندی,0
1396,7,19,درگذشت جیمز ژول فیزیکدان انگلیسی,0
1396,7,20,روز بزرگداشت حافظ,0
1396,7,20,درگذشت دنیس ریچی  نویسنده زبان برنامه‌نویسی C و سیستم عامل UNIX,0
1396,7,20,زادروز لوچیانو پاواروتی خوانندهٔ اپرا اهل ایتالیا,0
1396,7,20,افتتاحیه بازی‌های المپیک تابستانی ۱۹۶۸ مکزیکوسیتی,0
1396,7,21,جشن پیروزی کاوه و فریدون,0
1396,7,21,شروع ساخت کاخ سفید، محل کار و زندگی دائمی رئیس جمهور ایالات متحده آمریکا در واشنگتن دی‌سی,0
1396,7,21,زادروز مارگارت تاچر نخست وزیر پادشاهی متحده بریتانیا و ایرلند شمالی بین سال‌های ۱۹۷۹ تا ۱۹۹۰ میلادی,0
1396,7,21,تأسیس تووا یکی از جمهوری‌های خودمختار روسیه در جنوب سیبری,0
1396,7,22,روز جهانی استاندارد,0
1396,7,22,شکستن دیوار صوتی توسط یک خلبان آمریکایی برای نخستین بار با سرعتی بیشتر از سرعت صوت,0
1396,7,22,درگذشت اروین رومل فرماندهٔ نیروهای آلمانی، ملقب به «روباه صحرا»,0
1396,7,22,ورود رسمی بلغارستان به جنگ جهانی اول به طرفداری از آلمان و اتریش,0
1396,7,23,روز جهانی عصای سفید,0
1396,7,23,پرتاب نخستین فضاپیمای سرنشین دار چین به فضا بنام «شنزو ۵»,0
1396,7,23,زادروز فریدریش نیچه دانش‌پژوه و فیلسوف آلمانی,0
1396,7,23,درگذشت آندرئاس وزالیوس پزشک برجستهٔ بلژیکی,0
1396,7,23,زادروز خاچاطور آبوویان نویسنده، شاعر و نقاش ارمنستانی و پدر ادبیات مدرن ارمنی,0
1396,7,24,روز جهانی غذا,0
1396,7,24,چین نخستین بمب اتمی خود را آزمایش کرد و به پنجمین قدرت اتمی دنیا تبدیل شد.,0
1396,7,24,زادروز یوجین اونیل نمایشنامه‌نویس برجستهٔ آمریکایی، برندهٔ جایزهٔ ادبی نوبل سال ۱۹۳۶,0
1396,7,24,درگذشت جورج مارشال ، برندهٔ جایزه صلح نوبل سال ۱۹۵۳ به خاطر ارائه طرح مارشال,0
1396,7,25,روز جهانی ریشه کنی فقر,0
1396,7,25,حضور گروه موسیقی بیتلز برای نخستین بار در یک برنامه زنده تلویزیونی در شبکه «گِرِنادا» در شهر منچستر انگلستان,0
1396,7,25,درگذشت گوستاو کیرشهف فیزیکدان آلمانی,0
1396,7,25,شروع بکار وبگاه بانک اطلاعات اینترنتی فیلم‌ها (IMDB),0
1396,7,26,روز تربیت بدنی و ورزش,0
1396,7,26,درگذشت توماس ادیسون,0
1396,7,26,پرتاب فضاپیمای گالیله به فضا,0
1396,7,26,زادروز ابراهیم گلستان کارگردان، نخستین برندهٔ یک جایزه بین‌المللی برای سینمای ایران,0
1396,7,26,زادروز آنری برگسونفیلسوف وادیب مشهور فرانسوی، برندهٔ جایزه نوبل ادبیات سال۱۹۲۷,0
1396,7,26,درگذشت سانتیاگو رامون کاخال‏ زیست‌شناس و پزشک اسپانیایی، برندهٔ جایزه نوبل فیزیولوژی و پزشکی سال ۱۹۰۶,0
1396,7,27,زادروز میگل آنخل آستوریاس شاعر و نویسندهٔ گواتمالائی، برندهٔ جایزه نوبل فیزیک سال ۱۹۶۷,0
1396,7,27,زادروز سابراهمانین چاندراسکار اخترفیزیک‌دان آمریکایی، برندهٔ جایزه نوبل فیزیک سال ۱۹۸۳,0
1396,7,27,نخستین فرود هواپیمای کنکورد، در شهر نیویورک,0
1396,7,28,زادروز جان دیویی از معروفترین فیلسوفان آمریکایی قرن بیستم، از پیشتازان عمل گرایی (پراگماتیسم),0
1396,7,28,درگذشت برت لنکستر بازیگر و تهیه‌کنندهٔ آمریکایی، برندهٔ جایزه اسکار,0
1396,7,28,درگذشت پل دیراک فیزیکدان و ریاضیدان بریتانیایی، برندهٔ جایزه نوبل فیزیک سال ۱۹۳۳، از پایه گذاران مکانیک کوانتومی,0
1396,7,28,اعدام سرهنگ عزت‌الله سیامک به همراه 9 تن دیگر به عنوان اولین گروه از افسران حزب توده بعد از ماجرای 28 مرداد,0
1396,7,28,زادروز جیمز چدویک فیزیکدان بریتانیایی، برندهٔ جایزه نوبل فیزیک سال ۱۹۳۵ بدلیل کشف نوترون,0
1396,7,29,اختراع لامپ برق توسط توماس ادیسون,0
1396,7,29,زادروز آلفرد نوبل ، شیمی‌دان سوئدی، مخترع دینامیت، بنیان‌گذار جایزه نوبل,0
1396,7,29,توافق اتمی کره شمالی و ایالات متحده آمریکا بر سر متوقف کردن ساخت جنگ‌افزار هسته‌ای,0
1396,7,29,زادروز آلفونس دولامارتین شاعر، نویسنده و سیاست‌مدار فرانسوی,0
1396,7,29,روز ملی کوهنورد,0
1396,7,30,ساخت نخستین ماشین فتوکپی با نام زیراکس,0
