,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0.8950702363774623,0.7635188390428127,1.6735285416498078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.7635188390428127,0.8950702363774623,2.2707816980591593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.039732637872511,1.6221449817073883,1.1370492375051078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.7030862735443697,0.6713026772830968,1.0618489341789854,1.5297994784043834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.9895658750606313,3.0595989568087667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.153780129210315,0.9303256602047908,0.5726391292821096,1.7030862735443697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.2166087362805413,0.5837520699248181,0.6107243104276143,1.7030862735443697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.29187603496240905,0.8515431367721848,0.4144796915888748,0.6503633977179223,0.27842220193836337,0.6782563416321985,0.8515431367721848,0.8515431367721848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1.6221449817073883,0.7635188390428127,0.8272039179637158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.3007267954358446,1.0618489341789854,1.103612455344777,1.3007267954358446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1.1353908490295797,0.6202171068031939,0.38175941952140635,0.8671511969572296,0.8671511969572296,0.9043417888429313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.8950702363774623,0.7635188390428127,2.039732637872511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.8950702363774623,1.471483273793036,2.039732637872511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1.1452782585642192,3.0595989568087667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1.153780129210315,0.5837520699248181,0.6713026772830968,1.5297994784043834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1.1452782585642192,2.4332174725610827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.5370421418264775,0.4670016559398545,1.0041171249898848,0.7353701756496659,0.8494791473431884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.7442605281638327,0.4670016559398545,0.9732869890244331,1.3624690188354958,0.6631675065421998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1.1353908490295797,1.0198663189362556,0.7424592051689689,0.7424592051689689,1.0198663189362556,0.7691867528068765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.4581113034256877,0.7108497112311993,1.3624690188354958,1.2238395827235067,1.0852101466115176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1.5297994784043834,0.5568444038767267,0.9192127195620823,0.8791270570432874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.5837520699248181,1.2551464062373558,0.6713026772830968,1.3007267954358446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1.1452782585642192,1.8384254391241646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.2545062796809376,0.40853898647203657,0.7569272326863865,0.7569272326863865,0.6028945258952875,0.7569272326863865,0.7569272326863865,0.4421257500134736,0.7569272326863865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.8950702363774623,0.7635188390428127,1.9045776018364562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1.0260737232688173,1.4284332013773422,0.5726391292821096,0.9192127195620823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.35854447864091993,0.12289517261575117,0.1285735390373925,0.27383722009175676,0.35854447864091993,0.35854447864091993,0.35854447864091993,0.3007227792373352,0.27383722009175676,0.28558161752934674,0.20942798684848749,0.19351846727622785,0.35854447864091993,0.35854447864091993,0.35854447864091993,0.20942798684848749,0.27383722009175676,0.35854447864091993,0.27383722009175676,0.0,0.0,0.0
27,1.3624690188354958,1.0852101466115176,0.834657552912444,1.3624690188354958,0.4454755231013814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.9522888009182281,1.1353908490295797,1.1353908490295797,0.6631886250202104,0.4136019589818579,0.8671511969572296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1.1452782585642192,1.3426053545661936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.5837520699248181,1.7030862735443697,1.7030862735443697,1.5297994784043834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.4454755231013814,1.3624690188354958,0.4885794483420915,0.7958263500242526,1.3624690188354958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2.039732637872511,1.8086835776858625,1.6221449817073883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2.123697868357971,2.601453590871689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,3.4061725470887394,3.4061725470887394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1.2551464062373558,1.103612455344777,1.103612455344777,1.3007267954358446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.5837520699248181,1.043321941140555,1.2551464062373558,1.153780129210315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
